seccion,circuito,mesa,MOVIMIENTO AL SOCIALISMO,MOVIMIENTO DE ACCION VECINAL,PARTIDO POPULAR,ALIANZA FRENTE PARA LA VICTORIA,ALIANZA PROGRESISTAS,ALIANZA COMPROMISO FEDERAL,MST - NUEVA IZQUIERDA,ALIANZA CAMBIEMOS,ALIANZA FRENTE POPULAR,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)
001,13J,2738,0,0,2,33,7,6,3,72,1,17,82
001,13J,2739,3,2,1,27,1,8,4,61,1,14,96
001,13J,2741,1,0,2,20,2,11,1,82,0,14,99
001,13J,2740,0,0,0,0,0,0,0,0,0,0,0
001,13J,2743,1,3,1,36,2,3,1,57,0,12,109
001,13J,2742,1,2,1,25,4,6,1,74,0,8,103
001,13J,2745,0,0,2,32,2,9,0,64,2,11,96
001,13J,2744,1,0,0,32,2,6,0,77,1,7,104
001,13J,2747,0,2,0,21,0,0,2,81,3,7,92
001,13J,2746,2,2,3,18,2,3,5,90,4,11,100
001,13J,2749,2,0,0,31,2,10,1,61,2,11,98
001,13J,2748,2,3,2,23,3,8,0,59,0,9,119
001,13J,2727,1,0,1,26,7,4,2,70,1,15,90
001,13J,2726,3,0,1,29,5,14,4,57,3,3,102
001,13J,2725,1,0,1,22,5,8,1,71,1,14,109
001,13J,2724,3,0,1,34,2,10,0,76,0,14,89
001,13J,2723,1,2,1,38,6,9,3,71,0,12,94
001,13J,2722,0,0,2,26,5,7,0,78,0,11,83
001,13J,2721,2,3,0,18,4,3,2,84,1,15,100
001,13J,2720,3,0,0,20,3,5,2,80,1,9,106
001,13J,2729,1,2,1,18,4,10,1,97,2,9,87
001,13J,2728,1,1,0,27,8,6,0,69,0,10,87
001,13I,2694,1,3,1,32,1,2,2,65,3,10,106
001,13I,2702,2,1,2,42,2,5,1,51,1,15,185
001,13I,2701,1,1,1,33,0,6,1,74,1,15,92
001,13I,2695,1,0,1,46,4,2,2,65,0,10,98
001,13I,2703,1,0,0,36,3,3,0,64,1,11,109
001,13I,2700,6,1,0,49,5,5,0,65,1,10,87
001,13I,2688,0,1,1,22,5,5,1,74,1,8,113
001,13I,2689,0,1,1,23,0,10,0,73,2,12,96
001,13I,2699,1,2,2,36,3,7,4,64,2,11,116
001,13I,2698,2,1,3,39,8,6,1,65,0,8,94
001,13I,2697,0,1,2,29,2,8,3,72,3,11,102
001,13I,2696,1,1,3,44,5,4,1,55,1,10,94
001,13I,2686,3,0,0,31,4,0,0,192,0,5,87
001,13I,2687,1,1,0,38,3,10,1,64,1,15,99
001,13I,2693,1,6,3,40,2,8,0,71,1,9,79
001,13I,2692,3,0,5,34,7,8,1,85,0,17,96
001,13I,2691,5,0,0,48,4,7,1,94,0,3,89
001,13I,2690,1,0,3,41,1,3,6,70,0,11,85
001,13H,2659,0,1,0,30,1,11,1,88,1,9,98
001,13H,2658,0,0,0,26,2,8,4,83,0,16,85
001,13H,2639,2,0,1,27,2,11,1,75,0,9,16
001,13H,2638,2,1,1,26,1,10,4,70,0,11,104
001,13H,2653,2,0,2,15,3,12,1,99,0,14,89
001,13H,2652,2,2,2,25,1,11,5,66,1,11,101
001,13H,2651,1,0,0,27,5,5,2,83,0,10,85
001,13H,2636,0,0,0,30,1,6,4,74,0,16,105
001,13H,2657,3,3,0,12,0,4,5,65,1,10,116
001,13H,2656,2,3,0,26,3,4,1,62,0,9,82
001,13H,2655,2,0,1,20,8,14,0,84,1,5,87
001,13H,2654,1,2,1,23,5,10,0,72,0,9,91
001,13H,2667,0,0,1,29,2,7,0,69,3,11,102
001,13H,2666,1,1,0,37,2,11,1,69,0,14,89
001,13H,2635,0,1,3,27,1,13,0,88,0,11,79
001,13H,2664,1,1,1,28,2,7,2,76,0,17,100
001,13H,2665,0,2,1,29,3,5,4,71,3,10,99
001,13H,2662,2,0,0,41,3,10,0,72,1,8,91
001,13H,2663,0,1,1,20,6,11,5,78,0,19,100
001,13H,2660,0,1,0,24,3,6,2,75,4,12,105
001,13H,2661,2,2,0,27,1,8,1,76,0,14,91
001,13H,2684,3,1,0,18,4,7,2,78,1,10,101
001,13H,2685,3,2,4,18,2,5,2,78,1,15,89
001,13H,2680,1,0,0,22,5,5,5,61,0,30,116
001,13H,2637,4,0,0,36,6,17,1,57,0,8,93
001,13H,2668,1,2,1,24,4,3,4,81,4,22,115
001,13H,2669,5,0,1,26,6,8,1,83,0,9,85
001,13H,2648,1,6,1,23,6,15,0,63,2,16,93
001,13H,2649,1,2,1,32,2,7,0,57,3,14,94
001,13H,2650,1,6,2,20,1,12,4,77,0,15,88
001,13H,2640,2,0,3,27,7,0,3,76,1,20,91
001,13H,2641,1,2,1,19,5,8,0,102,2,10,84
001,13H,2642,1,0,0,32,4,6,2,88,1,11,97
001,13H,2643,1,2,2,23,2,8,1,88,0,10,99
001,13H,2644,0,1,1,24,0,6,0,74,0,12,65
001,13H,2645,1,0,0,29,4,6,6,72,2,13,94
001,13H,2646,3,3,0,25,7,7,1,81,1,13,90
001,13H,2647,0,1,0,19,3,10,0,65,2,13,103
001,13H,2682,0,0,2,40,2,3,4,56,1,10,87
001,13H,2681,3,1,0,20,0,12,0,1,1,19,92
001,13H,2671,2,1,1,23,4,11,1,62,0,11,108
001,13H,2670,0,0,0,26,6,9,0,80,1,14,91
001,13H,2673,1,1,0,27,2,7,1,88,2,12,88
001,13H,2672,0,0,0,16,4,11,4,86,3,11,85
001,13H,2675,0,0,0,0,0,0,0,0,0,0,0
001,13H,2674,0,0,4,33,2,8,1,83,0,11,96
001,13H,2677,1,0,0,23,0,7,0,91,0,23,93
001,13H,2676,0,0,1,39,1,4,3,64,0,15,101
001,13H,2679,0,0,1,21,3,5,1,71,1,15,92
001,13H,2678,1,1,2,23,4,5,7,66,0,8,94
001,13H,2683,1,1,0,26,5,9,1,75,1,11,104
001,13O,2828,1,57,0,32,0,2,1,25,3,5,140
001,13O,2829,0,0,0,24,0,1,2,22,0,6,167
001,13O,2831,3,0,1,27,2,0,2,22,0,9,138
001,13O,2830,1,2,0,31,2,2,1,22,8,2,125
001,13N,2808,2,2,2,24,4,11,2,107,0,22,77
001,13N,2809,0,1,0,27,6,5,3,98,0,14,57
001,13N,2824,0,0,1,26,7,3,2,103,1,23,88
001,13N,2825,1,2,2,27,5,6,1,83,1,10,98
001,13N,2826,1,5,1,28,8,5,3,109,2,17,78
001,13N,2827,1,0,2,34,4,4,2,96,1,14,71
001,13N,2820,0,3,1,23,4,6,3,37,1,18,89
001,13N,2821,2,1,1,20,4,7,1,96,0,19,84
001,13N,2822,1,2,2,38,5,11,1,96,0,16,77
001,13N,2823,1,0,1,26,7,11,1,77,2,26,88
001,13N,2806,1,0,0,27,4,6,8,70,0,14,87
001,13N,2807,1,3,0,21,5,6,6,88,1,15,58
001,13N,2815,1,1,0,24,4,7,2,98,3,15,67
001,13N,2814,1,1,0,25,6,10,2,95,0,21,69
001,13N,2817,2,2,1,20,6,11,3,96,1,18,82
001,13N,2816,0,0,1,32,9,16,2,89,0,15,64
001,13N,2811,3,0,3,22,3,13,2,108,2,19,68
001,13N,2810,0,0,0,37,11,9,0,78,0,22,73
001,13N,2813,1,2,0,20,6,8,2,104,5,13,70
001,13N,2812,0,0,0,0,0,0,0,0,0,0,0
001,13N,2819,1,2,3,30,1,4,2,103,0,11,84
001,13N,2818,1,1,2,17,3,4,2,99,0,13,81
001,13M,2804,0,4,12,13,2,9,1,67,2,2,61
001,13M,2805,0,2,1,14,2,7,0,67,0,2,51
001,13L,2802,0,0,2,13,3,2,1,63,0,7,54
001,13L,2803,1,1,0,21,1,7,1,57,4,7,48
001,10J,1532,0,0,1,27,4,12,5,90,3,12,96
001,10J,1539,1,5,2,32,2,9,1,86,0,11,99
001,10J,1540,0,0,0,0,0,0,0,0,0,0,0
001,10J,1538,3,0,2,20,5,8,5,94,3,10,87
001,10J,1524,1,0,1,22,4,11,1,96,0,18,97
001,10J,1525,2,2,1,44,7,13,3,64,0,13,92
001,10J,1526,1,0,1,19,5,13,5,87,0,15,95
001,10J,1527,3,1,0,35,2,9,1,69,1,20,102
001,10J,1520,3,2,2,32,3,13,0,77,3,13,0
001,10J,1521,1,1,1,27,0,5,2,73,3,23,124
001,10J,1522,1,1,0,41,0,0,1,75,2,11,77
001,10J,1523,1,0,1,33,2,18,2,83,0,13,103
001,10J,1506,0,0,2,33,3,8,3,99,4,15,90
001,10J,1508,1,2,1,36,2,12,5,82,0,13,78
001,10J,1509,5,1,1,21,2,12,4,94,2,12,95
001,10J,1528,2,1,3,35,2,8,0,75,3,13,93
001,10J,1529,0,0,1,29,6,10,1,45,0,15,85
001,10J,1507,1,4,1,39,3,9,4,81,0,14,103
001,10J,1505,1,1,2,31,2,9,1,96,2,6,93
001,10J,1533,3,0,2,21,5,16,0,81,1,14,100
001,10J,1537,0,0,2,27,6,8,3,98,0,14,96
001,10J,1536,1,2,1,28,8,6,1,93,3,21,79
001,10J,1535,2,4,1,26,3,12,1,81,0,20,91
001,10J,1534,1,0,1,42,2,7,2,77,1,16,92
001,10J,1519,2,0,2,43,3,8,0,69,0,11,99
001,10J,1518,1,3,0,26,5,0,6,71,1,14,162
001,10J,1531,1,1,2,32,3,12,3,79,1,25,98
001,10J,1530,1,1,1,40,4,7,1,70,1,14,96
001,10J,1515,0,1,1,44,6,13,2,74,3,16,88
001,10J,1514,1,0,0,20,6,8,4,94,0,20,108
001,10J,1517,2,0,0,25,9,11,5,94,1,14,69
001,10J,1516,2,1,2,26,4,13,1,77,0,18,105
001,10J,1511,0,0,1,33,5,12,5,70,0,15,90
001,10J,1510,0,2,4,19,7,15,1,90,2,14,95
001,10J,1513,1,2,1,28,3,12,5,93,1,10,78
001,10J,1512,2,0,3,34,3,10,5,75,2,15,97
001,10K,1546,0,2,0,40,3,7,2,87,0,12,78
001,10K,1547,2,1,4,21,2,10,1,69,1,14,116
001,10K,1544,1,0,0,28,0,18,2,86,2,14,102
001,10K,1545,3,0,1,33,1,8,1,73,0,7,115
001,10K,1542,1,0,1,40,4,5,3,84,1,14,84
001,10K,1543,2,1,0,30,2,7,1,84,0,14,92
001,10K,1541,2,0,1,35,9,9,2,75,2,16,94
001,10K,1553,1,2,1,35,5,9,4,71,5,20,93
001,10K,1548,2,0,0,32,2,4,0,86,1,15,117
001,10K,1549,1,2,1,29,6,6,1,82,0,17,105
001,10K,1555,1,0,34,35,0,7,4,89,2,12,100
001,10K,1552,3,1,0,31,5,7,2,65,4,23,102
001,10K,1550,1,1,1,34,3,12,4,73,0,13,84
001,10K,1551,2,2,1,35,3,4,1,71,0,10,107
001,10K,1554,1,2,1,35,3,5,0,77,3,6,94
001,10H,1471,1,0,2,38,5,5,4,115,0,20,70
001,10H,1472,1,1,0,37,7,8,4,115,0,21,66
001,10H,1473,0,1,1,38,53,11,2,90,2,18,70
001,10H,1470,3,1,1,38,14,12,5,114,1,14,60
001,10H,1447,3,2,0,32,9,8,1,135,0,17,62
001,10H,1446,0,0,1,43,5,13,3,128,1,20,54
001,10H,1445,0,1,1,30,10,8,4,106,1,13,65
001,10H,1444,0,0,0,29,15,7,1,43,1,14,48
001,10H,1443,2,1,0,27,5,8,4,118,0,24,57
001,10H,1442,1,0,2,43,12,6,0,113,1,23,72
001,10H,1441,1,1,1,27,9,7,4,125,0,14,74
001,10H,1440,3,1,2,33,7,20,2,103,1,14,74
001,10H,1465,1,0,1,29,5,5,2,146,0,22,57
001,10H,1464,2,3,0,26,2,7,3,132,1,17,62
001,10H,1467,0,0,1,35,7,6,2,108,0,25,77
001,10H,1466,2,0,1,28,7,10,2,103,0,16,65
001,10H,1461,1,1,0,36,7,9,0,123,0,22,69
001,10H,1460,1,1,2,32,9,11,2,110,1,9,64
001,10H,1449,0,0,0,40,9,9,0,111,0,20,69
001,10H,1448,2,0,1,39,12,7,5,107,2,25,59
001,10H,1474,4,1,2,29,6,8,3,128,1,15,74
001,10H,1475,0,3,2,26,11,12,5,117,3,18,71
001,10H,1468,1,1,1,38,5,10,3,100,3,25,70
001,10H,1469,1,2,0,33,11,12,2,94,0,19,78
001,10H,1463,3,0,2,23,9,8,1,133,0,12,75
001,10H,1454,3,2,2,39,8,10,2,116,2,23,57
001,10H,1455,1,1,1,37,4,3,1,117,1,13,61
001,10H,1456,2,0,1,31,9,17,1,102,1,19,55
001,10H,1457,3,1,2,36,7,6,1,125,3,17,60
001,10H,1450,1,1,1,43,11,8,0,137,1,15,63
001,10H,1451,0,0,3,27,14,11,2,118,1,17,64
001,10H,1452,2,1,3,39,5,14,2,98,1,24,58
001,10H,1453,0,0,0,30,8,5,3,115,1,21,81
001,10H,1462,2,1,0,59,8,10,0,95,2,17,57
001,10H,1458,2,3,1,42,6,8,3,116,1,25,60
001,10H,1459,0,0,0,28,10,7,2,119,0,20,77
001,10I,1483,3,1,2,19,13,6,1,136,1,15,72
001,10I,1482,1,0,1,35,7,8,5,110,0,19,79
001,10I,1481,2,0,1,31,9,10,5,129,1,24,77
001,10I,1480,2,0,1,42,5,9,0,129,2,15,63
001,10I,1487,1,1,0,40,10,11,0,107,1,15,85
001,10I,1486,0,1,3,35,6,14,4,109,0,18,78
001,10I,1485,1,2,0,26,10,5,2,121,0,16,86
001,10I,1484,1,0,3,33,8,13,1,106,0,18,79
001,10I,1489,0,1,3,31,11,5,1,108,2,15,80
001,10I,1488,0,0,1,29,5,3,4,113,1,20,90
001,10I,1502,1,0,1,45,10,12,3,104,3,14,76
001,10I,1503,1,0,0,36,2,8,0,114,0,13,88
001,10I,1500,1,2,2,24,4,8,4,107,0,15,88
001,10I,1501,4,1,1,29,10,8,2,116,5,19,55
001,10I,1504,0,0,4,40,6,9,6,98,3,25,74
001,10I,1490,0,0,2,25,7,4,3,109,1,15,91
001,10I,1491,2,1,0,30,11,7,2,99,3,14,81
001,10I,1492,3,0,1,31,10,8,3,111,1,19,77
001,10I,1493,4,2,1,34,6,14,6,107,2,19,72
001,10I,1494,2,0,3,23,9,7,2,117,1,14,84
001,10I,1495,1,1,1,27,4,6,2,135,0,16,62
001,10I,1496,3,1,3,31,6,15,4,100,0,13,84
001,10I,1497,2,3,1,30,4,1,5,111,1,20,68
001,10I,1498,1,1,0,35,13,9,2,254,2,27,72
001,10I,1499,0,2,0,25,8,13,6,110,0,25,75
001,10I,1476,1,0,4,32,5,8,0,109,0,16,78
001,10I,1477,1,1,2,32,12,9,2,96,3,19,78
001,10I,1478,0,0,0,33,13,4,3,102,0,21,91
001,10I,1479,1,1,1,26,13,7,2,123,1,19,72
001,10L,1615,2,1,2,26,1,7,3,7,4,6,110
001,10L,1614,1,0,0,23,1,9,1,48,2,13,118
001,10L,1612,0,2,1,21,2,3,3,52,1,16,124
001,10L,1613,0,4,3,37,3,4,4,62,2,6,108
001,10L,1610,0,1,3,44,2,11,0,39,0,13,88
001,10L,1624,0,0,3,39,2,5,0,62,2,13,96
001,10L,1611,0,1,1,27,2,8,3,69,2,13,104
001,10L,1630,0,2,1,29,1,8,3,56,3,11,181
001,10L,1631,0,1,2,20,4,8,2,146,0,25,97
001,10L,1588,3,2,1,32,6,8,0,54,0,11,105
001,10L,1589,4,1,3,20,2,6,4,56,2,13,101
001,10L,1618,0,1,1,31,4,6,0,65,1,10,95
001,10L,1619,2,0,1,24,2,5,0,54,0,8,118
001,10L,1582,4,0,1,16,3,6,1,63,2,18,118
001,10L,1583,0,2,0,35,3,4,0,65,0,11,86
001,10L,1580,1,1,2,39,2,10,0,53,0,12,107
001,10L,1581,2,1,0,28,2,9,2,62,0,10,120
001,10L,1586,3,0,1,23,0,6,1,4,0,6,120
001,10L,1587,1,0,2,32,3,3,4,60,3,4,113
001,10L,1584,1,33,0,33,1,6,0,52,1,0,120
001,10L,1585,1,2,0,30,2,10,1,58,1,10,114
001,10L,1568,1,3,1,29,2,6,1,65,1,10,82
001,10L,1569,3,3,0,30,4,13,1,56,2,10,210
001,10L,1560,0,0,1,33,5,6,2,46,3,11,113
001,10L,1561,1,1,1,19,2,5,0,70,1,13,123
001,10L,1562,2,2,0,25,5,7,1,53,1,8,105
001,10L,1563,5,1,3,29,5,7,4,56,1,8,95
001,10L,1564,1,0,1,26,2,6,2,51,4,16,119
001,10L,1565,1,3,1,33,6,14,1,59,2,14,94
001,10L,1566,1,3,1,34,3,8,2,46,2,22,115
001,10L,1567,1,2,0,39,2,6,4,72,2,8,96
001,10L,1623,0,1,0,22,4,7,0,55,2,21,108
001,10L,1622,2,2,3,35,1,12,2,47,0,8,10
001,10L,1617,1,4,3,17,1,10,3,70,2,12,108
001,10L,1595,2,3,3,25,5,4,2,52,2,12,110
001,10L,1594,0,2,1,27,1,7,6,61,3,9,99
001,10L,1597,4,1,2,33,4,9,2,67,1,15,103
001,10L,1596,0,0,0,33,1,8,1,42,0,10,108
001,10L,1591,3,1,2,33,6,14,0,59,3,7,87
001,10L,1590,2,1,1,30,2,10,0,41,4,11,106
001,10L,1593,2,0,20,24,5,12,6,64,2,11,94
001,10L,1592,3,3,2,37,4,6,2,50,5,14,92
001,10L,1616,1,2,0,27,5,6,3,42,1,14,99
001,10L,1629,0,0,2,22,4,12,1,61,0,9,103
001,10L,1599,1,0,4,23,4,7,2,64,2,12,118
001,10L,1598,2,1,1,35,1,1,1,60,1,7,126
001,10L,1626,1,2,1,25,4,5,1,52,0,14,109
001,10L,1609,0,0,0,31,4,7,1,44,1,14,108
001,10L,1608,1,0,2,28,1,10,1,74,1,7,104
001,10L,1621,2,3,0,34,3,13,1,50,0,9,120
001,10L,1620,0,1,1,37,1,9,2,52,5,10,105
001,10L,1627,1,0,1,38,5,11,3,67,0,15,95
001,10L,1625,2,0,2,23,5,4,2,75,1,20,106
001,10L,1557,0,1,1,30,5,2,1,54,2,12,114
001,10L,1556,1,82,1,37,2,10,2,67,6,13,93
001,10L,1559,2,2,1,37,2,5,4,15,1,9,100
001,10L,1558,1,1,2,28,3,6,0,74,0,9,103
001,10L,1603,0,1,2,32,7,0,3,34,0,17,111
001,10L,1602,1,2,4,29,6,6,2,54,3,13,98
001,10L,1605,1,1,2,31,4,9,0,54,2,21,103
001,10L,1604,3,3,3,38,1,12,0,50,0,13,94
001,10L,1607,0,0,0,38,1,5,6,46,3,27,94
001,10L,1606,3,1,1,25,1,8,3,49,0,10,104
001,10L,1628,2,1,3,27,1,10,6,64,1,46,90
001,10L,1601,3,2,2,24,6,3,1,56,3,14,124
001,10L,1579,1,1,0,27,1,8,1,52,1,16,113
001,10L,1578,2,2,2,29,2,5,0,43,3,11,120
001,10L,1600,3,1,2,32,5,6,3,45,1,14,99
001,10L,1573,0,1,4,33,1,5,6,48,0,14,114
001,10L,1572,0,1,0,27,1,13,0,55,0,18,115
001,10L,1571,0,3,2,20,1,11,3,50,2,16,107
001,10L,1570,1,2,2,35,0,7,2,57,1,16,116
001,10L,1577,0,2,1,28,0,0,1,46,1,21,20
001,10L,1576,1,2,2,36,3,10,2,58,1,5,15
001,10L,1575,2,1,2,25,5,8,2,64,0,6,92
001,10L,1574,2,0,1,21,3,6,1,54,0,10,136
001,10M,1632,2,2,1,32,0,4,0,24,0,19,144
001,10M,1633,1,0,0,31,0,4,1,32,0,12,137
001,10M,1634,0,1,0,19,2,4,1,37,1,2,135
001,10M,1635,1,0,1,26,0,7,0,32,3,4,145
001,10M,1636,2,0,1,37,0,6,3,32,1,15,119
001,10B,1269,0,0,1,29,8,6,1,129,0,10,60
001,10B,1268,3,1,2,24,12,8,5,115,0,14,111
001,10B,1263,0,0,0,23,6,11,0,106,0,12,93
001,10B,1262,4,0,2,31,13,0,5,107,0,12,71
001,10B,1261,0,1,3,26,6,13,1,103,2,20,65
001,10B,1260,2,0,1,33,5,6,3,115,1,18,66
001,10B,1267,1,0,3,31,15,11,1,98,0,28,66
001,10B,1266,1,0,0,42,6,3,3,93,0,28,60
001,10B,1265,0,0,2,27,8,14,0,102,0,22,61
001,10B,1264,2,0,1,36,16,14,1,99,2,30,63
001,10B,1256,0,0,0,40,13,7,0,95,1,18,55
001,10B,1257,0,0,0,27,7,6,2,92,1,20,86
001,10B,1254,2,2,0,27,1,6,1,115,0,31,13
001,10B,1255,4,0,0,33,11,8,3,106,2,22,69
001,10B,1252,0,0,1,29,8,8,7,134,2,25,61
001,10B,1253,1,0,1,21,8,7,2,100,3,16,84
001,10B,1250,2,3,1,33,10,1,4,118,4,18,65
001,10B,1251,1,0,1,24,7,5,4,118,0,24,82
001,10B,1258,0,0,2,29,6,5,5,107,0,17,74
001,10B,1259,3,0,1,32,10,6,0,126,1,25,55
001,10B,1270,1,1,0,26,10,12,2,107,3,23,76
001,10B,1271,2,2,1,39,8,6,4,93,0,18,66
001,10B,1272,1,0,1,23,7,15,0,114,0,10,84
001,10B,1273,1,0,1,32,7,13,0,128,2,19,43
001,10B,1274,0,0,1,44,7,10,3,93,6,24,71
001,10B,1239,3,1,3,38,7,18,3,113,0,15,64
001,10B,1241,0,1,0,25,8,12,2,115,2,10,77
001,10B,1240,1,0,0,35,10,8,6,111,1,15,61
001,10B,1243,1,0,1,34,10,1,1,129,1,16,64
001,10B,1242,0,0,0,32,4,11,1,122,0,17,73
001,10B,1245,1,2,0,33,1,6,2,134,2,15,48
001,10B,1244,1,1,1,28,5,5,5,107,0,17,78
001,10B,1247,0,0,1,36,10,6,4,107,0,24,55
001,10B,1246,3,5,1,21,13,0,4,107,0,19,67
001,10B,1249,1,1,0,34,12,6,5,110,3,16,70
001,10B,1248,4,0,1,24,6,4,3,111,0,24,84
001,10C,1278,0,3,1,32,1,6,5,73,1,8,112
001,10C,1279,4,1,2,34,4,8,3,41,1,14,114
001,10C,1287,0,2,15,37,3,14,5,47,2,2,17
001,10C,1286,1,2,0,30,6,7,0,50,2,16,110
001,10C,1281,4,4,3,41,3,11,3,55,3,13,115
001,10C,1280,3,0,4,43,2,7,0,60,1,14,109
001,10C,1283,0,0,3,37,2,8,2,48,0,7,126
001,10C,1282,1,2,1,49,2,11,0,51,1,10,117
001,10C,1289,1,0,2,48,1,11,2,47,1,11,117
001,10C,1275,2,1,0,34,2,9,0,49,0,9,125
001,10C,1276,3,1,4,39,2,5,0,53,0,10,107
001,10C,1277,2,2,1,33,2,8,1,60,0,13,111
001,10C,1284,1,2,2,29,5,10,2,44,1,14,135
001,10C,1291,0,0,1,35,2,8,3,49,1,3,105
001,10C,1285,3,3,3,39,3,6,0,56,5,8,110
001,10C,1292,0,2,0,29,3,6,0,49,2,10,110
001,10C,1293,2,0,2,43,3,6,4,45,3,14,117
001,10C,1290,2,0,1,25,2,9,2,62,1,12,116
001,10C,1288,1,1,1,28,3,8,0,60,6,14,118
001,10C,1294,0,0,1,39,4,6,4,64,0,9,111
001,10A,1227,2,1,3,17,4,8,4,74,1,20,115
001,10A,1226,0,0,1,27,2,3,2,70,2,16,145
001,10A,1225,3,2,2,22,3,6,2,73,3,14,131
001,10A,1237,0,1,0,32,7,0,5,50,0,18,114
001,10A,1230,1,3,1,31,5,5,2,89,4,10,124
001,10A,1231,2,0,2,27,3,8,1,69,0,13,124
001,10A,1232,0,1,2,31,4,11,2,79,0,10,88
001,10A,1233,1,1,1,28,2,8,4,78,1,18,100
001,10A,1238,0,2,0,31,4,12,4,83,1,15,118
001,10A,1235,2,1,3,35,5,8,2,80,1,20,120
001,10A,1234,0,2,2,29,0,6,1,77,0,21,124
001,10A,1236,0,0,2,32,2,15,0,73,0,6,139
001,10A,1229,1,0,1,34,2,8,1,80,2,10,112
001,10A,1228,4,1,3,34,3,13,2,68,1,10,113
001,10F,1348,1,0,1,24,7,13,2,99,2,22,84
001,10F,1349,1,0,1,38,9,8,5,101,1,9,73
001,10F,1341,1,0,1,36,3,17,2,89,2,19,70
001,10F,1342,2,1,1,34,7,14,1,105,1,13,78
001,10F,1343,4,1,0,37,5,7,5,103,1,9,64
001,10F,1344,0,0,0,34,6,6,1,113,2,7,74
001,10F,1345,1,0,2,33,13,17,1,100,1,14,75
001,10F,1346,1,0,3,27,3,5,0,87,2,10,103
001,10F,1347,3,0,1,36,6,8,4,93,0,17,78
001,10F,1371,1,1,4,28,1,11,4,78,3,14,90
001,10F,1370,0,1,0,27,10,10,1,106,1,16,74
001,10F,1373,0,0,0,0,0,0,0,0,0,0,0
001,10F,1372,2,1,0,23,8,0,0,90,0,2,81
001,10F,1375,2,0,1,41,9,7,1,93,2,15,84
001,10F,1374,3,1,0,25,10,3,1,112,1,14,70
001,10F,1377,1,1,2,39,6,8,1,101,2,18,73
001,10F,1376,0,2,6,30,8,6,2,89,2,18,86
001,10F,1359,0,3,6,32,5,5,1,98,1,17,85
001,10F,1358,1,0,2,25,4,5,1,116,3,8,95
001,10F,1353,1,1,1,24,9,14,5,98,2,13,82
001,10F,1352,0,0,3,33,6,8,1,77,0,21,70
001,10F,1351,4,1,1,46,6,10,4,100,0,14,68
001,10F,1350,0,1,1,26,5,15,3,111,1,12,73
001,10F,1357,1,2,3,35,7,11,4,75,1,27,77
001,10F,1356,1,0,2,27,3,9,5,70,1,21,101
001,10F,1355,2,2,2,28,4,9,4,109,1,18,56
001,10F,1354,1,2,0,28,2,8,2,103,1,21,85
001,10F,1366,1,0,3,30,4,3,2,103,0,17,86
001,10F,1367,1,0,0,24,4,10,3,114,1,15,75
001,10F,1364,5,1,2,42,6,10,5,81,0,29,66
001,10F,1365,1,1,2,37,5,0,1,111,0,13,73
001,10F,1362,1,0,0,27,6,7,3,116,1,22,74
001,10F,1363,0,0,0,30,2,9,4,94,0,23,90
001,10F,1360,1,3,1,34,2,10,6,85,0,10,87
001,10F,1361,1,0,1,30,5,3,2,97,1,17,97
001,10F,1368,1,1,1,41,10,14,1,91,0,18,75
001,10F,1369,0,2,0,40,5,14,2,102,1,11,80
001,10G,1412,4,1,1,34,9,5,0,108,1,13,53
001,10G,1405,0,2,2,34,13,7,3,84,2,14,68
001,10G,1417,1,1,1,36,13,11,2,101,0,16,54
001,10G,1421,1,0,1,33,7,4,0,106,2,23,52
001,10G,1420,0,0,0,36,10,8,3,82,1,28,57
001,10G,1423,1,1,0,36,7,6,5,122,2,10,27
001,10G,1413,1,0,0,25,40,2,3,110,1,18,60
001,10G,1402,1,1,0,36,8,6,0,95,1,20,58
001,10G,1424,3,1,1,46,12,8,1,86,3,16,54
001,10G,1427,1,0,0,44,12,5,3,86,1,17,63
001,10G,1426,0,0,1,30,6,10,3,93,1,21,64
001,10G,1429,2,1,0,30,9,4,3,97,0,20,56
001,10G,1428,2,1,0,38,8,9,1,81,1,13,64
001,10G,1404,0,1,1,37,13,9,2,89,2,15,50
001,10G,1416,0,0,1,36,5,10,3,86,3,22,46
001,10G,1409,3,0,2,46,8,5,3,96,2,18,45
001,10G,1408,1,0,0,39,10,3,5,95,1,16,41
001,10G,1399,2,2,0,38,10,4,2,109,0,9,46
001,10G,1398,0,0,0,43,12,7,2,102,1,16,42
001,10G,1397,2,1,0,42,13,9,5,85,1,20,67
001,10G,1396,1,0,3,45,3,4,2,89,2,24,51
001,10G,1395,0,1,0,34,14,5,3,97,2,12,42
001,10G,1394,1,1,0,41,8,5,1,94,1,16,65
001,10G,1393,2,1,1,36,9,3,3,92,1,12,68
001,10G,1392,3,0,0,39,13,4,4,108,0,13,46
001,10G,1391,2,7,0,39,11,3,3,84,1,10,63
001,10G,1390,2,1,1,33,4,0,2,92,8,13,65
001,10G,1414,0,0,0,38,12,6,3,100,3,11,56
001,10G,1410,1,2,1,36,5,1,3,75,0,3,80
001,10G,1379,2,4,2,35,3,7,2,100,1,18,66
001,10G,1422,2,0,1,42,8,7,4,85,0,21,61
001,10G,1378,3,1,0,34,5,4,1,99,2,15,57
001,10G,1425,3,1,0,35,6,6,3,82,0,12,69
